Conf,Season,Team,Total.Wins,Total.Losses,Total.Ties,Total.Pct,Conf.Wins,Conf.Losses,Conf.Ties,Conf.Pct,Off,Def,SRS,SOS,Pre,High,Post,Notes
SWC,1927,Baylor,2,7,0,0.222,0,5,0,0,8.2,15.4,-11.1,-3.99,,,,
SWC,1928,Texas,7,2,0,0.778,5,1,0,0.833,13.6,3.6,10.58,2.25,,,,
SWC,1928,Baylor,8,2,0,0.8,3,2,0,0.6,21.9,5.4,9.24,-2.86,,,,
SWC,1928,Texas Christian,8,2,0,0.8,3,2,0,0.6,14.2,2.8,7.51,-3.29,,,,
SWC,1928,Arkansas,7,2,0,0.778,2,1,0,0.667,27.9,7,9.74,-0.48,,,,
SWC,1928,SMU,6,3,1,0.65,2,2,1,0.5,25.4,7.8,7.7,-1,,,,
SWC,1928,Texas A&M,5,4,1,0.55,1,3,1,0.3,20.5,7.7,3.68,-2.42,,,,
SWC,1928,Rice,2,7,0,0.222,0,5,0,0,9.2,19.3,-8.22,-0.67,,,,
SWC,1929,Texas Christian,9,0,1,0.95,4,0,1,0.9,24.9,3.3,13.19,-4.41,,,,
SWC,1929,SMU,6,0,4,0.8,3,0,2,0.8,17.2,3.6,8.61,-1.39,,,,
SWC,1929,Baylor,7,3,1,0.682,2,2,1,0.5,26.5,9.6,3.56,-4.35,,,,
SWC,1929,Texas,5,2,2,0.667,2,2,2,0.5,14.7,3.1,9.62,0.51,,,,
SWC,1929,Texas A&M,5,4,0,0.556,2,3,0,0.4,22.6,7.2,9.53,1.53,,,,
SWC,1929,Arkansas,7,2,0,0.778,1,2,0,0.333,25.6,10.3,8.17,-3.16,,,,
SWC,1929,Rice,2,7,0,0.222,0,5,0,0,3.8,23.1,-15.19,-0.41,,,,
SWC,1930,Texas,8,1,1,0.85,4,1,0,0.8,17.9,2,14.38,0.58,,,,
SWC,1930,Baylor,6,3,1,0.65,3,1,1,0.7,20.5,8,9.83,1.73,,,,
SWC,1930,Texas Christian,9,2,1,0.792,4,2,0,0.667,24.8,4.1,9.62,-3.38,,,,
SWC,1930,SMU,6,3,1,0.65,2,2,1,0.5,18.7,8.6,12.6,4.8,,,,
SWC,1930,Arkansas,3,6,0,0.333,2,2,0,0.5,8.7,17.1,-5.97,0.8,,,,
SWC,1930,Rice,8,4,0,0.667,2,4,0,0.333,11.3,7.6,1.98,-1.93,,,,
SWC,1930,Texas A&M,2,7,0,0.222,0,5,0,0,7.3,11.1,-0.4,5.16,,,,
SWC,1931,SMU,9,1,1,0.864,5,0,1,0.917,14.5,4.4,11.66,2.21,,,,
SWC,1931,Texas Christian,9,2,1,0.792,4,1,1,0.75,13.3,3.4,7.32,-0.76,,,,
SWC,1931,Texas A&M,7,3,0,0.7,3,2,0,0.6,13.7,3.4,12.8,3.6,,,,
SWC,1931,Rice,6,4,0,0.6,3,3,0,0.5,17.8,6.6,7.75,0.05,,,,
SWC,1931,Texas,6,4,0,0.6,2,3,0,0.4,13.1,5.8,8.05,2.95,,,,
SWC,1931,Baylor,3,6,0,0.333,1,5,0,0.167,11.1,14.9,-1.28,3.17,,,,
SWC,1931,Arkansas,3,5,1,0.389,0,4,0,0,9.1,14,-2.39,1.05,,,,
SWC,1932,Texas Christian,10,0,1,0.955,6,0,0,1,25.7,2.1,15,-1.27,,,,
SWC,1932,Texas,8,2,0,0.8,5,1,0,0.833,22,4.9,13.72,1.92,,,,
SWC,1932,Rice,7,3,0,0.7,3,3,0,0.5,14.1,7.7,7.76,1.66,,,,
SWC,1932,Texas A&M,4,4,2,0.5,1,2,2,0.4,7.5,7.8,3.56,4.06,,,,
SWC,1932,Baylor,3,5,1,0.389,1,4,1,0.25,8.6,10.2,0.05,2.27,,,,
SWC,1932,SMU,3,7,2,0.333,1,4,1,0.25,6.8,9.3,0.74,3.4,,,,
SWC,1932,Arkansas,1,6,2,0.222,1,4,0,0.2,7.2,14.8,-3.53,3.92,,,,
SWC,1933,Arkansas,7,3,1,0.682,4,1,0,0.8,19.4,5.5,9.43,1.79,,,,
SWC,1933,Texas Christian,9,2,1,0.792,4,2,0,0.667,17.3,4.1,10.05,-2.03,,,,
SWC,1933,Baylor,6,4,0,0.6,4,2,0,0.667,8.5,8.4,3.43,2.23,,,,
SWC,1933,Texas A&M,6,3,1,0.65,2,2,1,0.5,16,8.9,5.67,0.37,,,,
SWC,1933,Texas,4,5,2,0.455,2,3,1,0.417,10.2,9.5,2.85,3.76,,,,
SWC,1933,SMU,4,7,1,0.375,2,4,0,0.333,8.3,8.7,2.42,3.17,,,,
SWC,1933,Rice,3,8,0,0.273,1,5,0,0.167,5.1,12.5,-5.19,2.54,,,,
SWC,1934,Rice,9,1,1,0.864,5,1,0,0.833,18.5,4,15,2.55,,,,
SWC,1934,Texas,7,2,1,0.75,4,1,1,0.75,13.7,8.5,12.84,6.74,,,,
SWC,1934,SMU,8,2,2,0.75,3,2,1,0.583,18.7,5.3,13.53,3.11,,,,
SWC,1934,Texas Christian,8,4,0,0.667,3,3,0,0.5,14.4,9.7,8.1,3.27,,,,
SWC,1934,Arkansas,4,4,2,0.5,2,3,1,0.417,9.5,7.6,6.31,4.61,,,,
SWC,1934,Texas A&M,2,7,2,0.273,1,4,1,0.25,7.6,16.9,-2.63,5.37,,,,
SWC,1934,Baylor,3,7,0,0.3,1,5,0,0.167,9.1,14,-1.41,4.09,,,,
SWC,1935,SMU,12,1,0,0.923,6,0,0,1,22.2,3,18.78,3.86,,,,
SWC,1935,Texas Christian,12,1,0,0.923,5,1,0,0.833,20.4,5.6,17.46,3.77,,,,
SWC,1935,Baylor,8,3,0,0.727,3,3,0,0.5,11.1,6.8,5.81,1.99,,,,
SWC,1935,Rice,8,3,0,0.727,3,3,0,0.5,18.3,9.2,12.6,5.41,,,,
SWC,1935,Arkansas,5,5,0,0.5,2,4,0,0.333,15.2,10.9,7.53,5.53,,,,
SWC,1935,Texas,4,6,0,0.4,1,5,0,0.167,13.8,17.4,4.72,8.42,,,,
SWC,1935,Texas A&M,3,7,0,0.3,1,5,0,0.167,12.5,12.1,4.57,5.77,,,,
SWC,1936,Arkansas,7,3,0,0.7,5,1,0,0.833,17.8,8.7,12.98,6.58,,18,18,
SWC,1936,Texas Christian,9,2,2,0.769,4,1,1,0.75,12.3,4.5,13.73,5.73,,16,16,
SWC,1936,Texas A&M,8,3,1,0.708,3,2,1,0.583,13,6.2,9.21,2.8,,14,,
SWC,1936,Baylor,6,3,1,0.65,3,2,1,0.583,12.8,9,4.35,1.35,,,,
SWC,1936,SMU,5,4,1,0.55,2,3,1,0.417,11.8,6.6,5.45,3.85,,12,,
SWC,1936,Rice,5,7,0,0.417,1,5,0,0.167,10.6,9,5.99,6.07,,,,
SWC,1936,Texas,2,6,1,0.278,1,5,0,0.167,7.7,14.2,4.66,11.21,,,,
SWC,1937,Rice,6,3,2,0.636,4,1,1,0.75,10.6,8.5,13.36,11.27,,15,18,
SWC,1937,Texas Christian,4,4,2,0.5,3,1,2,0.667,7.3,6.6,11.05,11.05,,14,16,
SWC,1937,Arkansas,6,2,2,0.7,3,2,1,0.583,18.6,8.9,15.56,6.36,,14,14,
SWC,1937,Baylor,7,3,0,0.7,3,3,0,0.5,17.8,6.4,12.61,3.81,,4,,
SWC,1937,Texas A&M,5,2,2,0.667,2,2,2,0.5,13,6.6,12.06,7.61,,13,,
SWC,1937,SMU,5,6,0,0.455,2,4,0,0.333,8.5,7.3,6.23,5.96,,,,
SWC,1937,Texas,2,6,1,0.278,1,5,0,0.167,6.7,11.4,6.7,11.03,,,,
SWC,1938,Texas Christian,11,0,0,1,6,0,0,1,24.5,5.5,20.65,2.74,,1,1,
SWC,1938,SMU,6,4,0,0.6,4,2,0,0.667,14.8,12.5,6.78,3.48,,,,
SWC,1938,Baylor,7,2,1,0.75,3,2,1,0.583,16.5,8.9,7.24,0.24,,17,,
SWC,1938,Rice,4,6,0,0.4,3,3,0,0.5,9.1,13.3,3.67,8.17,,,,
SWC,1938,Texas A&M,4,4,1,0.5,2,3,1,0.417,15.2,7.9,7.13,3.79,,19,,
SWC,1938,Arkansas,2,7,1,0.25,1,5,0,0.167,12.8,12.5,2.9,4.8,,,,
SWC,1938,Texas,1,8,0,0.111,1,5,0,0.167,5.8,18,-3.48,8.07,,,,
SWC,1939,Texas A&M,11,0,0,1,6,0,0,1,19.3,2.8,20.96,4.6,,1,1,
SWC,1939,Baylor,7,3,0,0.7,4,2,0,0.667,13.6,8.1,7.51,2.91,,19,,
SWC,1939,SMU,6,3,1,0.65,4,2,0,0.667,11.8,6,10.14,5.24,,13,,
SWC,1939,Texas,5,4,0,0.556,3,3,0,0.5,11.8,13.9,4.99,6.33,,,,
SWC,1939,Arkansas,4,5,1,0.45,2,3,1,0.417,11.5,11.7,3.97,4.07,,,,
SWC,1939,Texas Christian,3,7,0,0.3,1,5,0,0.167,11.6,11.9,2.26,3.76,,,,
SWC,1939,Rice,1,9,1,0.136,0,5,1,0.083,7,13,-3.43,4.12,,,,
SWC,1940,Texas A&M,9,1,0,0.9,5,1,0,0.833,18.3,4.6,18.76,5.86,,2,6,
SWC,1940,SMU,8,1,1,0.85,5,1,0,0.833,14.2,7.5,13.67,5.97,,14,16,
SWC,1940,Texas,8,2,0,0.8,4,2,0,0.667,17.2,7.7,16.35,7.45,,12,,
SWC,1940,Rice,7,3,0,0.7,4,2,0,0.667,13.1,7.8,9.69,4.59,,,,
SWC,1940,Texas Christian,3,7,0,0.3,2,4,0,0.333,11.6,12.1,5.36,6.86,,,,
SWC,1940,Arkansas,4,6,0,0.4,1,5,0,0.167,11.2,17.4,1.8,8.2,,,,
SWC,1940,Baylor,4,6,0,0.4,0,6,0,0,10.9,11.4,4.34,5.84,,,,
SWC,1941,Texas A&M,9,2,0,0.818,5,1,0,0.833,25.5,6.8,15.02,4.39,,2,9,
SWC,1941,Texas,8,1,1,0.85,4,1,1,0.75,33.8,5.5,26.32,7.92,,1,4,
SWC,1941,Texas Christian,7,3,1,0.682,4,1,1,0.75,14.7,12.3,10.65,7.92,,19,,
SWC,1941,Rice,6,3,1,0.65,3,2,1,0.583,16.7,12.1,7.73,5.33,,12,,
SWC,1941,SMU,5,5,0,0.5,2,4,0,0.333,16.9,10.6,8.23,5.63,,20,,
SWC,1941,Baylor,3,6,1,0.35,1,4,1,0.25,10.6,16.1,4.54,7.64,,,,
SWC,1941,Arkansas,3,7,0,0.3,0,6,0,0,11.8,14.9,3.45,8.35,,,,
SWC,1942,Texas,9,2,0,0.818,5,1,0,0.833,22.2,4.5,12.27,1.36,,8,11,
SWC,1942,Rice,7,2,1,0.75,4,1,1,0.75,17.7,7.4,12.51,3.21,,,,
SWC,1942,Texas Christian,7,3,0,0.7,4,2,0,0.667,12.9,8.2,5.72,1.42,,9,,
SWC,1942,Baylor,6,4,1,0.591,3,2,1,0.583,13.5,10.5,3.51,4.06,,16,,
SWC,1942,Texas A&M,4,5,1,0.45,2,3,1,0.417,13,7.9,5.97,2.97,,,,
SWC,1942,SMU,3,6,2,0.364,1,4,1,0.25,11.5,12.1,-1.09,0.18,,,,
SWC,1942,Arkansas,3,7,0,0.3,0,6,0,0,8.9,22.8,-4.67,3.94,,,,
SWC,1943,Texas,7,1,1,0.833,5,0,0,1,30.8,6,4.67,-9.78,,10,14,
SWC,1943,Texas A&M,7,2,1,0.75,4,1,0,0.8,18.4,6.5,0.8,-9.1,,12,,
SWC,1943,Rice,3,7,0,0.3,2,3,0,0.4,6,18.3,-15.78,-7.68,,,,
SWC,1943,SMU,2,7,0,0.222,2,3,0,0.4,7.7,12.8,-13.44,-6.99,,,,
SWC,1943,Arkansas,2,7,0,0.222,1,4,0,0.2,11.7,21.3,-15.73,-7.84,,,,
SWC,1943,Texas Christian,2,6,0,0.25,1,4,0,0.2,8.9,18.3,-16.36,-8.73,,,,
SWC,1944,Texas Christian,7,3,1,0.682,3,1,1,0.7,12.2,9.9,4.25,1.34,,,,
SWC,1944,Texas,5,4,0,0.556,3,2,0,0.6,13.2,8.4,9.88,4.88,,,,
SWC,1944,Arkansas,5,5,1,0.5,2,2,1,0.5,10.9,14.6,2.28,5.64,,,,
SWC,1944,Texas A&M,7,4,0,0.636,2,3,0,0.4,26.3,7.9,8.32,-0.86,,,,
SWC,1944,SMU,5,5,0,0.5,2,3,0,0.4,13.1,20.1,-2.83,2.18,,,,
SWC,1944,Rice,5,6,0,0.455,2,3,0,0.4,13,14.8,0.66,2.39,,,,
SWC,1945,Texas,10,1,0,0.909,5,1,0,0.833,23.4,7.8,9.65,-2.71,,9,10,
SWC,1945,SMU,5,6,0,0.455,4,2,0,0.667,18.3,10,2.79,-0.67,,,,
SWC,1945,Texas A&M,6,4,0,0.6,3,3,0,0.5,15.9,10.3,4.02,0.42,,17,,
SWC,1945,Texas Christian,5,5,0,0.5,3,3,0,0.5,9.1,15.6,-1.75,1.85,,,,
SWC,1945,Rice,5,6,0,0.455,3,3,0,0.5,11.8,13.9,-2.03,-0.93,,,,
SWC,1945,Baylor,5,5,1,0.5,2,4,0,0.333,16.2,12.8,-0.32,-2.14,,,,
SWC,1945,Arkansas,3,7,0,0.3,1,5,0,0.167,11.2,22.2,-6.69,2.31,,,,
SWC,1946,Rice,9,2,0,0.818,5,1,0,0.833,22.3,5.6,17.83,5.46,,5,10,
SWC,1946,Arkansas,6,3,2,0.636,5,1,0,0.833,12.4,8.4,7.58,4.58,,10,16,
SWC,1946,Texas,8,2,0,0.8,4,2,0,0.667,29,6.8,16.06,3.46,,1,15,
SWC,1946,Texas A&M,4,6,0,0.4,3,3,0,0.5,12.5,10.7,4.81,5.81,,,,
SWC,1946,SMU,4,5,1,0.45,2,4,0,0.333,11.4,10,4.62,4.32,,,,
SWC,1946,Texas Christian,2,7,1,0.25,2,4,0,0.333,9,14.8,0.44,6.94,,,,
SWC,1946,Baylor,1,8,0,0.111,0,6,0,0,6.2,20.1,-6.86,5.36,,,,
SWC,1947,SMU,9,0,2,0.909,5,0,1,0.917,16.5,8.2,19.78,10.88,,3,3,
SWC,1947,Texas,10,1,0,0.909,5,1,0,0.833,26.5,6.7,28.75,11.3,,3,5,
SWC,1947,Rice,6,3,1,0.65,4,2,0,0.667,20.2,7.4,20.87,11.47,,15,18,
SWC,1947,Texas Christian,4,5,2,0.455,2,3,1,0.417,10.4,9,11.57,10.75,,,,
SWC,1947,Arkansas,6,4,1,0.591,1,4,1,0.25,17.4,13.2,9.44,7.99,,,,
SWC,1947,Texas A&M,3,6,1,0.35,1,4,1,0.25,16.9,18.5,6.75,9.65,,,,
SWC,1947,Baylor,5,5,0,0.5,1,5,0,0.167,12.8,13.8,6,7.2,,17,,
SWC,1948,SMU,9,1,1,0.864,5,0,1,0.917,22.7,9.5,20.34,8.7,,4,10,
SWC,1948,Texas,7,3,1,0.682,4,1,1,0.75,20.3,13.4,14.04,9.49,,16,,
SWC,1948,Baylor,6,3,2,0.636,3,2,1,0.583,15.2,11.4,11.31,7.4,,19,,
SWC,1948,Rice,5,4,1,0.55,3,2,1,0.583,16.8,11.9,9.45,6.55,,,,
SWC,1948,Arkansas,5,5,0,0.5,2,4,0,0.333,22.7,13.6,6.92,2.12,,13,,
SWC,1948,Texas Christian,4,5,1,0.45,1,4,1,0.25,12.5,14.3,7.93,9.33,,,,
SWC,1948,Texas A&M,0,9,1,0.05,0,5,1,0.083,12.3,24.7,-1.83,11.07,,,,
SWC,1949,Rice,10,1,0,0.909,6,0,0,1,25.1,8.8,19.74,6.29,,5,5,
SWC,1949,Baylor,8,2,0,0.8,4,2,0,0.667,23.2,12.6,16.78,6.38,,6,20,
SWC,1949,Texas,6,4,0,0.6,3,3,0,0.5,29,9.3,19.12,9.02,,10,,
SWC,1949,Texas Christian,6,3,1,0.65,3,3,0,0.5,20.5,18.5,11.38,8.98,,,,
SWC,1949,SMU,5,4,1,0.55,2,3,1,0.417,21.5,20.4,15.08,13.08,,9,,
SWC,1949,Arkansas,5,5,0,0.5,2,4,0,0.333,16.7,17.5,6.51,7.21,,,,
SWC,1949,Texas A&M,1,8,1,0.15,0,5,1,0.083,9.2,26.7,-0.82,14.18,,,,
SWC,1950,Texas,9,2,0,0.818,6,0,0,1,22.9,13.5,18.92,9.92,5,3,3,
SWC,1950,Baylor,7,3,0,0.7,4,2,0,0.667,18.3,12.8,13.5,8,,,,
SWC,1950,Texas A&M,7,4,0,0.636,3,3,0,0.5,31.3,18.7,15.32,6.23,,12,,
SWC,1950,Texas Christian,5,5,0,0.5,3,3,0,0.5,15.7,16.1,7.63,8.23,,,,
SWC,1950,Rice,6,4,0,0.6,2,4,0,0.333,16.8,19.6,5.97,7.67,,15,,
SWC,1950,SMU,6,4,0,0.6,2,4,0,0.333,25.1,14.6,15.47,8.97,10,1,,
SWC,1950,Arkansas,2,8,0,0.2,1,5,0,0.167,15.6,16.3,3.83,7.43,,,,
SWC,1951,Texas Christian,6,5,0,0.545,5,1,0,0.833,18.7,16.6,11.85,10.12,,11,11,
SWC,1951,Baylor,8,2,1,0.773,4,1,1,0.75,22.3,11.9,18.12,8.76,13,7,9,
SWC,1951,Texas,7,3,0,0.7,3,3,0,0.5,18.2,12.9,16.7,11.5,11,4,,
SWC,1951,Rice,5,5,0,0.5,3,3,0,0.5,14.9,14.4,9.93,10.03,,18,,
SWC,1951,Texas A&M,5,3,2,0.6,1,3,2,0.333,21.3,17.9,12.15,9.75,6,4,,
SWC,1951,Arkansas,5,5,0,0.5,2,4,0,0.333,17.8,16.2,9.11,7.11,,19,,
SWC,1951,SMU,3,6,1,0.35,1,4,1,0.25,16.4,14.4,10.91,12.11,,15,,
SWC,1952,Texas,9,2,0,0.818,6,0,0,1,25.3,14.9,19.04,8.95,11,5,10,
SWC,1952,Rice,5,5,0,0.5,4,2,0,0.667,15.2,17.5,6.48,8.38,,17,,
SWC,1952,Texas Christian,4,4,2,0.5,2,2,2,0.5,14.1,10.3,8.14,6.64,9,9,,
SWC,1952,SMU,4,5,1,0.45,3,2,1,0.583,13.6,16.3,7.78,10.28,,,,
SWC,1952,Baylor,4,4,2,0.5,1,3,2,0.333,18.7,18.1,6.25,5.65,,,,
SWC,1952,Texas A&M,3,6,1,0.35,1,4,1,0.25,13.7,18.7,4.79,8.99,,,,
SWC,1952,Arkansas,2,8,0,0.2,1,5,0,0.167,16.6,28.2,-0.95,8.75,,,,
SWC,1953,Rice,9,2,0,0.818,5,1,0,0.833,26.8,9.5,19.76,6.12,12,6,6,
SWC,1953,Texas,7,3,0,0.7,5,1,0,0.833,19,12.5,14.86,8.66,11,6,11,
SWC,1953,Baylor,7,3,0,0.7,4,2,0,0.667,21.9,16.6,11.54,7.34,20,3,,
SWC,1953,SMU,5,5,0,0.5,3,3,0,0.5,12.8,12.9,10.72,10.92,,11,,
SWC,1953,Arkansas,3,7,0,0.3,2,4,0,0.333,11.6,16.1,5.56,8.96,,,,
SWC,1953,Texas A&M,4,5,1,0.45,1,5,0,0.167,12.8,18.6,4.99,9.69,,15,,
SWC,1953,Texas Christian,3,7,0,0.3,1,5,0,0.167,11.6,15,6.16,9.66,,,,
SWC,1954,Arkansas,8,3,0,0.727,5,1,0,0.833,17.7,9.5,13.47,6.65,,4,10,
SWC,1954,SMU,6,3,1,0.65,4,1,1,0.75,18.4,13.5,13.61,8.71,,11,,
SWC,1954,Rice,7,3,0,0.7,4,2,0,0.667,20.5,14.8,14.38,8.48,16,11,19,
SWC,1954,Baylor,7,4,0,0.636,4,2,0,0.667,22.7,15.8,12.41,7.59,,9,18,
SWC,1954,Texas,4,5,1,0.45,2,3,1,0.417,15.8,16.1,10.45,10.55,4,4,,
SWC,1954,Texas Christian,4,6,0,0.4,1,5,0,0.167,16.4,15.5,9.8,9.4,,17,,
SWC,1954,Texas A&M,1,9,0,0.1,0,6,0,0,9.7,17.7,0.13,8.63,,,,
SWC,1955,Texas Christian,9,2,0,0.818,5,1,0,0.833,27.8,9.5,22.19,7.37,,6,6,
SWC,1955,Texas A&M,7,2,1,0.75,4,1,1,0.75,16,8.9,16.74,9.94,,8,17,
SWC,1955,Texas,5,5,0,0.5,4,2,0,0.667,18.9,21.2,11.18,12.08,,,,
SWC,1955,Arkansas,5,4,1,0.55,3,2,1,0.583,12.6,11.4,9.82,8.62,,17,,
SWC,1955,Baylor,5,5,0,0.5,2,4,0,0.333,14.6,14.3,7.87,8.27,,16,,
SWC,1955,SMU,4,6,0,0.4,2,4,0,0.333,11.8,11.5,9.04,9.44,16,16,,
SWC,1955,Rice,2,7,1,0.25,0,6,0,0,11,17.9,2.77,8.87,11,11,,
SWC,1956,Texas A&M,9,0,1,0.95,6,0,0,1,22.3,8.1,20.18,6.28,9,4,5,
SWC,1956,Texas Christian,8,3,0,0.727,5,1,0,0.833,21,10,15.42,7.24,7,4,14,
SWC,1956,Baylor,9,2,0,0.818,4,2,0,0.667,18.4,6.6,17.91,7.09,,8,11,
SWC,1956,Arkansas,6,4,0,0.6,3,3,0,0.5,16,15.5,9.56,7.66,,,,
SWC,1956,SMU,4,6,0,0.4,2,4,0,0.333,12.5,20.2,4.28,10.68,,5,,
SWC,1956,Rice,4,6,0,0.4,1,5,0,0.167,16,16.9,6.54,7.84,,,,
SWC,1956,Texas,1,9,0,0.1,0,6,0,0,10.1,27.2,-1.76,12.05,,,,
SWC,1957,Rice,7,4,0,0.636,5,1,0,0.833,15.9,11,15.24,10.51,,8,8,
SWC,1957,Texas,6,4,1,0.591,4,1,1,0.75,14.5,13.5,11.38,9.2,,11,11,
SWC,1957,Texas A&M,8,3,0,0.727,4,2,0,0.667,14.4,4.5,15.03,6.39,2,1,9,
SWC,1957,SMU,4,5,1,0.45,3,3,0,0.5,12.7,17.5,4.8,9.2,,15,,
SWC,1957,Arkansas,6,4,0,0.6,2,4,0,0.333,18.7,13.4,10.98,6.38,,10,,
SWC,1957,Texas Christian,5,4,1,0.55,2,4,0,0.333,13.4,10.1,9.59,6.39,,17,,
SWC,1957,Baylor,3,6,1,0.35,0,5,1,0.083,8,12.5,1.72,6.32,7,7,,
SWC,1958,Texas Christian,8,2,1,0.773,5,1,0,0.833,19.8,7.1,17.32,6.59,8,6,10,
SWC,1958,SMU,6,4,0,0.6,4,2,0,0.667,20.3,13.4,15.04,9.24,17,15,18,
SWC,1958,Rice,5,5,0,0.5,4,2,0,0.667,17.8,15.5,12.61,10.51,,13,,
SWC,1958,Texas,7,3,0,0.7,3,3,0,0.5,15.7,15.2,10.11,7.81,11,4,,
SWC,1958,Arkansas,4,6,0,0.4,2,4,0,0.333,14.7,15,4.11,7.11,,,,
SWC,1958,Texas A&M,4,6,0,0.4,2,4,0,0.333,12.4,21.7,-0.62,6.88,20,20,,
SWC,1958,Baylor,3,7,0,0.3,1,5,0,0.167,15.9,18.1,2.59,5.69,,,,
SWC,1959,Arkansas,9,2,0,0.818,5,1,0,0.833,14.8,9.2,14.75,8.39,,9,9,
SWC,1959,Texas,9,2,0,0.818,5,1,0,0.833,19.6,8.7,19.58,8.39,17,2,4,
SWC,1959,Texas Christian,8,3,0,0.727,5,1,0,0.833,15.4,6.8,16.44,9.26,13,7,7,
SWC,1959,SMU,5,4,1,0.55,2,3,1,0.417,14.7,13.3,9.51,8.41,4,4,,
SWC,1959,Baylor,4,6,0,0.4,2,4,0,0.333,10.6,15.4,5.39,10.29,,,,
SWC,1959,Rice,1,7,2,0.2,1,4,1,0.25,8.6,19.7,-0.2,11,,,,
SWC,1959,Texas A&M,3,7,0,0.3,0,6,0,0,10.1,14.1,2.8,6.4,,,,
SWC,1960,Arkansas,8,3,0,0.727,6,1,0,0.857,16.8,7.9,15.87,8.59,19,6,7,
SWC,1960,Baylor,8,3,0,0.727,5,2,0,0.714,16.5,8.3,16.79,9.06,,7,12,
SWC,1960,Rice,7,4,0,0.636,5,2,0,0.714,15.8,6.5,17.15,10.52,,10,,
SWC,1960,Texas,7,3,1,0.682,5,2,0,0.714,15.2,7.1,14.82,8,4,4,,
SWC,1960,Texas Christian,4,4,2,0.5,3,3,1,0.5,8.5,9.4,9.25,10.15,11,11,,
SWC,1960,Texas Tech,3,6,1,0.35,1,5,1,0.214,14.8,18.2,4.38,7.78,,,,
SWC,1960,Texas A&M,1,6,3,0.25,0,4,3,0.214,7.3,11.7,2.86,7.56,,,,
SWC,1960,SMU,0,9,1,0.05,0,6,1,0.071,3.1,22.1,-2.9,13.8,,,,
SWC,1961,Texas,10,1,0,0.909,6,1,0,0.857,27.5,6,25.33,5.97,4,1,3,
SWC,1961,Arkansas,8,3,0,0.727,6,1,0,0.857,16.6,8.8,13.78,7.14,,9,9,
SWC,1961,Rice,7,4,0,0.636,5,2,0,0.714,16.6,14.4,12.41,10.69,,7,17,
SWC,1961,Texas A&M,4,5,1,0.45,3,4,0,0.429,18.4,11.8,9.72,7.42,,,,
SWC,1961,Texas Christian,3,5,2,0.4,2,4,1,0.357,11.3,19.4,4.3,11,,,,
SWC,1961,Baylor,6,5,0,0.545,2,5,0,0.286,19.3,15.7,8.68,5.77,,9,,
SWC,1961,Texas Tech,4,6,0,0.4,2,5,0,0.286,9.4,20.1,-0.82,6.98,,,,
SWC,1961,SMU,2,7,1,0.25,1,5,1,0.214,9.2,19.1,-1.44,7.16,,,,
SWC,1962,Texas,9,1,1,0.864,6,0,1,0.929,16.7,6.5,15.23,5.5,2,1,4,
SWC,1962,Arkansas,9,2,0,0.818,6,1,0,0.857,27.2,10.5,15.01,1.92,,6,6,
SWC,1962,Texas Christian,6,4,0,0.6,5,2,0,0.714,16.7,15.4,8.77,6.67,,,,
SWC,1962,Baylor,4,6,0,0.4,3,4,0,0.429,15.9,16.9,3.07,4.67,,,,
SWC,1962,Texas A&M,3,7,0,0.3,3,4,0,0.429,6.1,15.5,0.02,7.82,,,,
SWC,1962,Rice,2,6,2,0.3,2,4,1,0.357,11.9,17.3,2.75,8.15,,,,
SWC,1962,SMU,2,8,0,0.2,2,5,0,0.286,8.8,13,1.3,6.4,,,,
SWC,1962,Texas Tech,1,9,0,0.1,0,7,0,0,8.3,25,-9.87,5.03,,,,
SWC,1963,Texas,11,0,0,1,7,0,0,1,22.1,6.5,23.25,8.35,5,1,1,
SWC,1963,Baylor,8,3,0,0.727,6,1,0,0.857,18.6,10.9,16.71,8.98,,,,
SWC,1963,Rice,6,4,0,0.6,4,3,0,0.571,14.5,11.4,13.41,10.71,,,,
SWC,1963,Arkansas,5,5,0,0.5,3,4,0,0.429,17.9,9.6,12.56,7.96,8,8,,
SWC,1963,Texas Christian,4,5,1,0.45,2,4,1,0.357,13.1,16.6,7.87,11.67,,,,
SWC,1963,Texas Tech,5,5,0,0.5,2,5,0,0.286,14.7,17.8,4.97,6.87,,,,
SWC,1963,SMU,4,7,0,0.364,2,5,0,0.286,12.8,15.9,9.68,12.32,,,,
SWC,1963,Texas A&M,2,7,1,0.25,1,5,1,0.214,9,15.3,4.44,11.44,,,,
SWC,1964,Arkansas,11,0,0,1,7,0,0,1,21,5.8,20.05,5.51,,2,2,
SWC,1964,Texas,10,1,0,0.909,6,1,0,0.857,20,7.4,18.84,6.66,4,1,5,
SWC,1964,Baylor,5,5,0,0.5,4,3,0,0.571,16.2,17.6,7.12,7.82,,,,
SWC,1964,Texas Tech,6,4,1,0.591,3,3,1,0.5,15.1,10.9,7.13,4.86,,,,
SWC,1964,Rice,4,5,1,0.45,3,3,1,0.5,11.7,11.1,7.35,7.35,,,,
SWC,1964,Texas Christian,4,6,0,0.4,3,4,0,0.429,9.4,16.9,1.51,7.71,,,,
SWC,1964,Texas A&M,1,9,0,0.1,1,6,0,0.143,8.8,16.2,0.32,8.92,,,,
SWC,1964,SMU,1,9,0,0.1,0,7,0,0,5.5,17.7,-3.17,8.03,,,,
